,Index Name,Date,TotalReturnsIndex
946,Nifty 50,28 Feb 2018,14358.71
947,Nifty 50,01 Mar 2018,14311.52
948,Nifty 50,05 Mar 2018,14175.32
949,Nifty 50,06 Mar 2018,14025.34
950,Nifty 50,07 Mar 2018,13895.27
951,Nifty 50,08 Mar 2018,14016.30
952,Nifty 50,09 Mar 2018,13994.68
953,Nifty 50,12 Mar 2018,14260.92
954,Nifty 50,13 Mar 2018,14270.64
955,Nifty 50,14 Mar 2018,14248.81
956,Nifty 50,15 Mar 2018,14179.36
957,Nifty 50,16 Mar 2018,13961.14
958,Nifty 50,19 Mar 2018,13822.99
959,Nifty 50,20 Mar 2018,13878.17
960,Nifty 50,21 Mar 2018,13920.51
961,Nifty 50,22 Mar 2018,13867.01
962,Nifty 50,23 Mar 2018,13706.99
963,Nifty 50,26 Mar 2018,13888.82
964,Nifty 50,27 Mar 2018,13962.15
965,Nifty 50,28 Mar 2018,13865.57
966,Nifty 50,02 Apr 2018,14000.07
967,Nifty 50,03 Apr 2018,14045.55
968,Nifty 50,04 Apr 2018,13885.72
969,Nifty 50,05 Apr 2018,14155.47
970,Nifty 50,06 Apr 2018,14164.28
971,Nifty 50,09 Apr 2018,14229.77
972,Nifty 50,10 Apr 2018,14261.15
973,Nifty 50,11 Apr 2018,14281.60
974,Nifty 50,12 Apr 2018,14338.46
975,Nifty 50,13 Apr 2018,14368.56
976,Nifty 50,16 Apr 2018,14434.05
977,Nifty 50,17 Apr 2018,14461.97
978,Nifty 50,18 Apr 2018,14431.07
979,Nifty 50,19 Apr 2018,14484.70
980,Nifty 50,20 Apr 2018,14482.97
981,Nifty 50,23 Apr 2018,14511.28
982,Nifty 50,24 Apr 2018,14551.96
983,Nifty 50,25 Apr 2018,14491.88
984,Nifty 50,26 Apr 2018,14556.65
985,Nifty 50,27 Apr 2018,14658.83
986,Nifty 50,30 Apr 2018,14723.32
987,Nifty 50,02 May 2018,14695.26
988,Nifty 50,03 May 2018,14642.62
989,Nifty 50,04 May 2018,14558.42
990,Nifty 50,07 May 2018,14691.72
991,Nifty 50,08 May 2018,14694.93
992,Nifty 50,09 May 2018,14728.03
993,Nifty 50,10 May 2018,14693.55
994,Nifty 50,11 May 2018,14816.93
995,Nifty 50,14 May 2018,14817.01
996,Nifty 50,15 May 2018,14810.54
997,Nifty 50,16 May 2018,14727.26
998,Nifty 50,17 May 2018,14647.15
999,NIFTY 50,18 May 2018,14528.82
1000,NIFTY 50,21 May 2018,14419.57
1001,NIFTY 50,22 May 2018,14446.97
1002,NIFTY 50,23 May 2018,14301.15
1003,NIFTY 50,24 May 2018,14415.65
1004,NIFTY 50,25 May 2018,14556.18
1005,NIFTY 50,28 May 2018,14670.76
1006,NIFTY 50,29 May 2018,14594.78
1007,NIFTY 50,30 May 2018,14568.75
1008,NIFTY 50,31 May 2018,14750.26
1009,NIFTY 50,01 Jun 2018,14695.40
1010,NIFTY 50,04 Jun 2018,14604.11
1011,NIFTY 50,05 Jun 2018,14555.52
1012,NIFTY 50,06 Jun 2018,14681.25
1013,NIFTY 50,07 Jun 2018,14796.24
1014,NIFTY 50,08 Jun 2018,14795.31
1015,NIFTY 50,11 Jun 2018,14821.80
1016,NIFTY 50,12 Jun 2018,14898.66
1017,NIFTY 50,13 Jun 2018,14917.68
1018,NIFTY 50,14 Jun 2018,14871.97
1019,NIFTY 50,15 Jun 2018,14885.30
1020,NIFTY 50,18 Jun 2018,14860.73
1021,NIFTY 50,19 Jun 2018,14737.70
1022,NIFTY 50,20 Jun 2018,14822.46
1023,NIFTY 50,21 Jun 2018,14782.87
1024,NIFTY 50,22 Jun 2018,14894.02
1025,NIFTY 50,25 Jun 2018,14812.28
1026,NIFTY 50,26 Jun 2018,14821.45
1027,NIFTY 50,27 Jun 2018,14694.16
1028,NIFTY 50,28 Jun 2018,14581.53
1029,NIFTY 50,29 Jun 2018,14753.91
1030,NIFTY 50,02 Jul 2018,14675.42
1031,NIFTY 50,03 Jul 2018,14734.11
1032,NIFTY 50,04 Jul 2018,14830.50
1033,NIFTY 50,05 Jul 2018,14808.54
1034,NIFTY 50,06 Jul 2018,14840.13
1035,NIFTY 50,09 Jul 2018,14951.20
1036,NIFTY 50,10 Jul 2018,15081.60
1037,NIFTY 50,11 Jul 2018,15085.15
1038,NIFTY 50,12 Jul 2018,15190.82
1039,NIFTY 50,13 Jul 2018,15184.88
1040,NIFTY 50,16 Jul 2018,15072.66
1041,NIFTY 50,17 Jul 2018,15172.31
1042,NIFTY 50,18 Jul 2018,15135.57
1043,NIFTY 50,19 Jul 2018,15116.83
1044,NIFTY 50,20 Jul 2018,15190.13
1045,NIFTY 50,23 Jul 2018,15293.50
1046,NIFTY 50,24 Jul 2018,15361.88
1047,NIFTY 50,25 Jul 2018,15358.72
1048,NIFTY 50,26 Jul 2018,15410.93
1049,NIFTY 50,27 Jul 2018,15564.19
1050,NIFTY 50,30 Jul 2018,15621.47
1051,NIFTY 50,31 Jul 2018,15672.47
1052,NIFTY 50,01 Aug 2018,15658.27
1053,NIFTY 50,02 Aug 2018,15520.25
1054,NIFTY 50,03 Aug 2018,15680.51
1055,NIFTY 50,06 Aug 2018,15716.78
1056,NIFTY 50,07 Aug 2018,15720.05
1057,NIFTY 50,08 Aug 2018,15803.64
1058,NIFTY 50,09 Aug 2018,15833.23
1059,NIFTY 50,10 Aug 2018,15776.32
1060,NIFTY 50,13 Aug 2018,15676.23
1061,NIFTY 50,14 Aug 2018,15796.36
1062,NIFTY 50,16 Aug 2018,15727.25
1063,NIFTY 50,17 Aug 2018,15845.64
1064,NIFTY 50,20 Aug 2018,15959.04
1065,NIFTY 50,21 Aug 2018,15985.48
1066,NIFTY 50,23 Aug 2018,16001.85
1067,NIFTY 50,24 Aug 2018,15969.80
1068,NIFTY 50,27 Aug 2018,16156.09
1069,NIFTY 50,28 Aug 2018,16220.45
1070,NIFTY 50,29 Aug 2018,16156.02
1071,NIFTY 50,30 Aug 2018,16135.61
1072,NIFTY 50,31 Aug 2018,16143.51
1073,NIFTY 50,03 Sep 2018,16007.84
1074,NIFTY 50,04 Sep 2018,15922.09
1075,NIFTY 50,05 Sep 2018,15862.15
1076,NIFTY 50,06 Sep 2018,15947.67
1077,NIFTY 50,07 Sep 2018,16019.84
1078,NIFTY 50,10 Sep 2018,15813.26
1079,NIFTY 50,11 Sep 2018,15605.11
1080,NIFTY 50,12 Sep 2018,15719.62
1081,NIFTY 50,14 Sep 2018,15920.48
1082,NIFTY 50,17 Sep 2018,15731.26
1083,NIFTY 50,18 Sep 2018,15594.57
1084,NIFTY 50,19 Sep 2018,15534.28
1085,NIFTY 50,21 Sep 2018,15408.16
1086,NIFTY 50,24 Sep 2018,15165.18
1087,NIFTY 50,25 Sep 2018,15303.55
1088,NIFTY 50,26 Sep 2018,15284.67
1089,NIFTY 50,27 Sep 2018,15179.24
1090,NIFTY 50,28 Sep 2018,15114.08
1091,NIFTY 50,01 Oct 2018,15221.75
1092,NIFTY 50,03 Oct 2018,15014.23
1093,NIFTY 50,04 Oct 2018,14656.09
1094,NIFTY 50,05 Oct 2018,14265.08
1095,NIFTY 50,08 Oct 2018,14308.79
1096,NIFTY 50,09 Oct 2018,14243.79
1097,NIFTY 50,10 Oct 2018,14463.71
1098,NIFTY 50,11 Oct 2018,14152.00
1099,NIFTY 50,12 Oct 2018,14480.86
1100,NIFTY 50,15 Oct 2018,14536.17
1101,NIFTY 50,16 Oct 2018,14636.10
1102,NIFTY 50,17 Oct 2018,14453.94
1103,NIFTY 50,19 Oct 2018,14247.22
1104,NIFTY 50,22 Oct 2018,14166.64
1105,NIFTY 50,23 Oct 2018,14031.96
1106,NIFTY 50,24 Oct 2018,14139.75
1107,NIFTY 50,25 Oct 2018,14014.33
1108,NIFTY 50,26 Oct 2018,13882.95
1109,NIFTY 50,29 Oct 2018,14189.11
1110,NIFTY 50,30 Oct 2018,14116.91
1111,NIFTY 50,31 Oct 2018,14377.38
1112,NIFTY 50,01 Nov 2018,14371.10
1113,NIFTY 50,02 Nov 2018,14609.96
1114,NIFTY 50,05 Nov 2018,14570.98
1115,NIFTY 50,06 Nov 2018,14579.28
1116,NIFTY 50,07 Nov 2018,14673.98
1117,NIFTY 50,09 Nov 2018,14655.69
1118,NIFTY 50,12 Nov 2018,14513.12
1119,NIFTY 50,13 Nov 2018,14651.98
1120,NIFTY 50,14 Nov 2018,14643.42
1121,NIFTY 50,15 Nov 2018,14699.33
1122,NIFTY 50,16 Nov 2018,14790.05
1123,NIFTY 50,19 Nov 2018,14902.44
1124,NIFTY 50,20 Nov 2018,14754.03
1125,NIFTY 50,21 Nov 2018,14676.29
1126,NIFTY 50,22 Nov 2018,14574.82
1127,NIFTY 50,26 Nov 2018,14715.81
1128,NIFTY 50,27 Nov 2018,14794.70
1129,NIFTY 50,28 Nov 2018,14854.61
1130,NIFTY 50,29 Nov 2018,15034.36
1131,NIFTY 50,30 Nov 2018,15059.37
1132,NIFTY 50,03 Dec 2018,15069.07
1133,NIFTY 50,04 Dec 2018,15049.32
1134,NIFTY 50,05 Dec 2018,14929.43
1135,NIFTY 50,06 Dec 2018,14677.79
1136,NIFTY 50,07 Dec 2018,14805.93
1137,NIFTY 50,10 Dec 2018,14521.73
1138,NIFTY 50,11 Dec 2018,14605.79
1139,NIFTY 50,12 Dec 2018,14866.71
1140,NIFTY 50,13 Dec 2018,14941.40
1141,NIFTY 50,14 Dec 2018,14960.64
1142,NIFTY 50,17 Dec 2018,15075.46
1143,NIFTY 50,18 Dec 2018,15103.63
1144,NIFTY 50,19 Dec 2018,15184.78
1145,NIFTY 50,20 Dec 2018,15163.14
1146,NIFTY 50,21 Dec 2018,14894.42
1147,NIFTY 50,24 Dec 2018,14769.13
1148,NIFTY 50,26 Dec 2018,14860.97
1149,NIFTY 50,27 Dec 2018,14930.18
1150,NIFTY 50,28 Dec 2018,15045.34
1151,NIFTY 50,31 Dec 2018,15048.98
1152,NIFTY 50,01 Jan 2019,15114.90
1153,NIFTY 50,02 Jan 2019,14951.96
1154,NIFTY 50,03 Jan 2019,14785.38
1155,NIFTY 50,04 Jan 2019,14861.69
1156,NIFTY 50,07 Jan 2019,14923.27
1157,NIFTY 50,08 Jan 2019,14965.34
1158,NIFTY 50,09 Jan 2019,15038.74
1159,NIFTY 50,10 Jan 2019,14992.23
1160,NIFTY 50,11 Jan 2019,14955.33
1161,NIFTY 50,14 Jan 2019,14875.92
1162,NIFTY 50,15 Jan 2019,15082.59
1163,NIFTY 50,16 Jan 2019,15087.41
1164,NIFTY 50,17 Jan 2019,15109.54
1165,NIFTY 50,18 Jan 2019,15111.95
1166,NIFTY 50,21 Jan 2019,15188.00
1167,NIFTY 50,22 Jan 2019,15133.83
1168,NIFTY 50,23 Jan 2019,15007.40
1169,NIFTY 50,24 Jan 2019,15038.07
1170,NIFTY 50,25 Jan 2019,14942.09
1171,NIFTY 50,28 Jan 2019,14777.11
1172,NIFTY 50,29 Jan 2019,14764.59
1173,NIFTY 50,30 Jan 2019,14764.02
1174,NIFTY 50,31 Jan 2019,15012.34
1175,NIFTY 50,01 Feb 2019,15099.21
1176,NIFTY 50,04 Feb 2019,15125.02
1177,NIFTY 50,05 Feb 2019,15155.99
1178,NIFTY 50,06 Feb 2019,15337.80
1179,NIFTY 50,07 Feb 2019,15347.41
1180,NIFTY 50,08 Feb 2019,15173.02
1181,NIFTY 50,11 Feb 2019,15100.61
1182,NIFTY 50,12 Feb 2019,15023.02
1183,NIFTY 50,13 Feb 2019,14970.62
1184,NIFTY 50,14 Feb 2019,14906.26
1185,NIFTY 50,15 Feb 2019,14876.27
1186,NIFTY 50,18 Feb 2019,14760.48
1187,NIFTY 50,19 Feb 2019,14709.75
1188,NIFTY 50,20 Feb 2019,14891.60
1189,NIFTY 50,21 Feb 2019,14970.12
1190,NIFTY 50,22 Feb 2019,14972.58
1191,NIFTY 50,25 Feb 2019,15095.33
1192,NIFTY 50,26 Feb 2019,15033.15
1193,NIFTY 50,27 Feb 2019,14993.45
1194,NIFTY 50,28 Feb 2019,14979.39
1195,NIFTY 50,01 Mar 2019,15077.91
1196,NIFTY 50,05 Mar 2019,15249.97
1197,NIFTY 50,06 Mar 2019,15340.93
1198,NIFTY 50,07 Mar 2019,15348.14
1199,NIFTY 50,08 Mar 2019,15316.51
1200,NIFTY 50,11 Mar 2019,15500.61
1201,NIFTY 50,12 Mar 2019,15685.41
1202,NIFTY 50,13 Mar 2019,15742.86
1203,NIFTY 50,14 Mar 2019,15749.67
1204,NIFTY 50,15 Mar 2019,15867.74
1205,NIFTY 50,18 Mar 2019,15916.80
1206,NIFTY 50,19 Mar 2019,16014.33
1207,NIFTY 50,20 Mar 2019,15998.51
1208,NIFTY 50,22 Mar 2019,15912.88
1209,NIFTY 50,25 Mar 2019,15770.26
1210,NIFTY 50,26 Mar 2019,15949.46
1211,NIFTY 50,27 Mar 2019,15897.65
1212,NIFTY 50,28 Mar 2019,16071.26
1213,NIFTY 50,29 Mar 2019,16146.11
1214,NIFTY 50,01 Apr 2019,16208.94
1215,NIFTY 50,02 Apr 2019,16270.13
1216,NIFTY 50,03 Apr 2019,16173.92
1217,NIFTY 50,04 Apr 2019,16110.09
1218,NIFTY 50,05 Apr 2019,16204.48
1219,NIFTY 50,08 Apr 2019,16119.14
1220,NIFTY 50,09 Apr 2019,16212.81
1221,NIFTY 50,10 Apr 2019,16091.08
1222,NIFTY 50,11 Apr 2019,16108.32
1223,NIFTY 50,12 Apr 2019,16173.27
1224,NIFTY 50,15 Apr 2019,16238.41
1225,NIFTY 50,16 Apr 2019,16372.86
1226,NIFTY 50,18 Apr 2019,16325.13
1227,NIFTY 50,22 Apr 2019,16105.19
1228,NIFTY 50,23 Apr 2019,16079.51
1229,NIFTY 50,24 Apr 2019,16288.16
1230,NIFTY 50,25 Apr 2019,16170.98
1231,NIFTY 50,26 Apr 2019,16327.70
1232,NIFTY 50,30 Apr 2019,16318.66
1233,NIFTY 50,02 May 2019,16286.18
1234,NIFTY 50,03 May 2019,16268.79
1235,NIFTY 50,06 May 2019,16110.44
1236,NIFTY 50,07 May 2019,15974.41
1237,NIFTY 50,08 May 2019,15782.09
1238,NIFTY 50,09 May 2019,15701.95
1239,NIFTY 50,10 May 2019,15670.18
1240,NIFTY 50,13 May 2019,15488.60
1241,NIFTY 50,14 May 2019,15591.19
1242,NIFTY 50,15 May 2019,15500.82
1243,NIFTY 50,16 May 2019,15640.22
1244,NIFTY 50,17 May 2019,15848.71
1245,NIFTY 50,20 May 2019,16433.77
1246,NIFTY 50,21 May 2019,16268.26
1247,NIFTY 50,22 May 2019,16325.28
1248,NIFTY 50,23 May 2019,16212.78
1249,NIFTY 50,24 May 2019,16472.95
1250,NIFTY 50,27 May 2019,16585.13
1251,NIFTY 50,28 May 2019,16591.70
1252,NIFTY 50,29 May 2019,16497.62
1253,NIFTY 50,30 May 2019,16615.59
1254,NIFTY 50,31 May 2019,16583.46
1255,NIFTY 50,03 Jun 2019,16815.25
1256,NIFTY 50,04 Jun 2019,16728.74
1257,NIFTY 50,06 Jun 2019,16481.14
1258,NIFTY 50,07 Jun 2019,16518.62
1259,NIFTY 50,10 Jun 2019,16590.99
1260,NIFTY 50,11 Jun 2019,16650.75
1261,NIFTY 50,12 Jun 2019,16568.09
1262,NIFTY 50,13 Jun 2019,16593.97
1263,NIFTY 50,14 Jun 2019,16467.55
1264,NIFTY 50,17 Jun 2019,16257.06
1265,NIFTY 50,18 Jun 2019,16283.98
1266,NIFTY 50,19 Jun 2019,16283.94
1267,NIFTY 50,20 Jun 2019,16493.65
1268,NIFTY 50,21 Jun 2019,16343.59
1269,NIFTY 50,24 Jun 2019,16309.52
1270,NIFTY 50,25 Jun 2019,16444.46
1271,NIFTY 50,26 Jun 2019,16515.68
1272,NIFTY 50,27 Jun 2019,16507.34
1273,NIFTY 50,28 Jun 2019,16433.85
1274,NIFTY 50,01 Jul 2019,16540.88
1275,NIFTY 50,02 Jul 2019,16603.17
1276,NIFTY 50,03 Jul 2019,16612.16
1277,NIFTY 50,04 Jul 2019,16658.04
1278,NIFTY 50,05 Jul 2019,16468.99
1279,NIFTY 50,08 Jul 2019,16118.27
1280,NIFTY 50,09 Jul 2019,16114.46
1281,NIFTY 50,10 Jul 2019,16035.44
1282,NIFTY 50,11 Jul 2019,16155.78
1283,NIFTY 50,12 Jul 2019,16113.75
1284,NIFTY 50,15 Jul 2019,16165.28
1285,NIFTY 50,16 Jul 2019,16272.08
1286,NIFTY 50,17 Jul 2019,16306.82
1287,NIFTY 50,18 Jul 2019,16183.16
1288,NIFTY 50,19 Jul 2019,15945.55
1289,NIFTY 50,22 Jul 2019,15845.74
1290,NIFTY 50,23 Jul 2019,15824.55
1291,NIFTY 50,24 Jul 2019,15749.37
1292,NIFTY 50,25 Jul 2019,15725.60
1293,NIFTY 50,26 Jul 2019,15770.63
1294,NIFTY 50,29 Jul 2019,15638.42
1295,NIFTY 50,30 Jul 2019,15493.33
1296,NIFTY 50,31 Jul 2019,15539.43
1297,NIFTY 50,01 Aug 2019,15350.83
1298,NIFTY 50,02 Aug 2019,15382.73
1299,NIFTY 50,05 Aug 2019,15194.27
1300,NIFTY 50,06 Aug 2019,15314.03
1301,NIFTY 50,07 Aug 2019,15184.34
1302,NIFTY 50,08 Aug 2019,15434.73
1303,NIFTY 50,09 Aug 2019,15542.72
1304,NIFTY 50,13 Aug 2019,15289.35
1305,NIFTY 50,14 Aug 2019,15438.86
1306,NIFTY 50,16 Aug 2019,15464.58
1307,NIFTY 50,19 Aug 2019,15476.07
1308,NIFTY 50,20 Aug 2019,15425.45
1309,NIFTY 50,21 Aug 2019,15290.85
1310,NIFTY 50,22 Aug 2019,15045.62
1311,NIFTY 50,23 Aug 2019,15168.88
1312,NIFTY 50,26 Aug 2019,15488.96
1313,NIFTY 50,27 Aug 2019,15555.44
1314,NIFTY 50,28 Aug 2019,15472.44
1315,NIFTY 50,29 Aug 2019,15335.45
1316,NIFTY 50,30 Aug 2019,15440.47
1317,NIFTY 50,03 Sep 2019,15124.80
1318,NIFTY 50,04 Sep 2019,15190.30
1319,NIFTY 50,05 Sep 2019,15194.86
1320,NIFTY 50,06 Sep 2019,15332.57
1321,NIFTY 50,09 Sep 2019,15412.14
1322,NIFTY 50,11 Sep 2019,15457.90
1323,NIFTY 50,12 Sep 2019,15383.82
1324,NIFTY 50,13 Sep 2019,15514.20
1325,NIFTY 50,16 Sep 2019,15412.83
1326,NIFTY 50,17 Sep 2019,15152.39
1327,NIFTY 50,18 Sep 2019,15184.69
1328,NIFTY 50,19 Sep 2019,14994.39
1329,Nifty 50,20 Sep 2019,15791.99
1330,Nifty 50,23 Sep 2019,16248.62
1331,NIFTY 50,24 Sep 2019,16231.83
1332,NIFTY 50,25 Sep 2019,16024.49
1333,NIFTY 50,26 Sep 2019,16207.96
1334,NIFTY 50,27 Sep 2019,16125.65
1335,NIFTY 50,30 Sep 2019,16072.50
1336,NIFTY 50,01 Oct 2019,15912.03
1337,NIFTY 50,03 Oct 2019,15847.70
1338,NIFTY 50,04 Oct 2019,15652.70
1339,NIFTY 50,07 Oct 2019,15584.94
1340,NIFTY 50,09 Oct 2019,15846.77
1341,NIFTY 50,10 Oct 2019,15736.44
1342,NIFTY 50,11 Oct 2019,15835.17
1343,NIFTY 50,14 Oct 2019,15885.74
1344,NIFTY 50,15 Oct 2019,16007.83
1345,NIFTY 50,16 Oct 2019,16057.85
1346,NIFTY 50,17 Oct 2019,16245.31
1347,NIFTY 50,18 Oct 2019,16351.16
1348,NIFTY 50,22 Oct 2019,16248.11
1349,NIFTY 50,23 Oct 2019,16282.84
1350,NIFTY 50,24 Oct 2019,16252.63
1351,NIFTY 50,25 Oct 2019,16254.45
1352,NIFTY 50,27 Oct 2019,16315.17
1353,NIFTY 50,29 Oct 2019,16539.23
1354,NIFTY 50,30 Oct 2019,16620.07
1355,NIFTY 50,31 Oct 2019,16667.29
1356,Nifty 50,01 Nov 2019,16685.73
1357,Nifty 50,04 Nov 2019,16756.87
1358,NIFTY 50,05 Nov 2019,16723.06
1359,NIFTY 50,06 Nov 2019,16791.61
1360,NIFTY 50,07 Nov 2019,16856.17
1361,NIFTY 50,08 Nov 2019,16710.37
1362,NIFTY 50,11 Nov 2019,16717.75
1363,NIFTY 50,13 Nov 2019,16615.37
1364,NIFTY 50,14 Nov 2019,16659.78
1365,NIFTY 50,15 Nov 2019,16692.52
1366,NIFTY 50,18 Nov 2019,16677.14
1367,NIFTY 50,19 Nov 2019,16755.15
1368,NIFTY 50,20 Nov 2019,16837.96
1369,NIFTY 50,21 Nov 2019,16794.86
1370,NIFTY 50,22 Nov 2019,16719.11
1371,NIFTY 50,25 Nov 2019,16942.70
1372,NIFTY 50,26 Nov 2019,16892.15
1373,NIFTY 50,27 Nov 2019,16980.54
1374,NIFTY 50,28 Nov 2019,17051.31
1375,NIFTY 50,29 Nov 2019,16917.89
1376,NIFTY 50,02 Dec 2019,16906.88
1377,Nifty 50,03 Dec 2019,16831.11
1378,Nifty 50,04 Dec 2019,16899.88
1379,Nifty 50,05 Dec 2019,16865.04
1380,Nifty 50,06 Dec 2019,16729.08
1381,Nifty 50,09 Dec 2019,16751.53
1382,Nifty 50,10 Dec 2019,16638.94
1383,Nifty 50,11 Dec 2019,16713.79
1384,NIFTY 50,12 Dec 2019,16800.36
1385,NIFTY 50,13 Dec 2019,16961.56
1386,NIFTY 50,16 Dec 2019,16915.65
1387,Nifty 50,17 Dec 2019,17071.49
1388,NIFTY 50,18 Dec 2019,17150.93
1389,NIFTY 50,19 Dec 2019,17205.12
1390,NIFTY 50,20 Dec 2019,17222.14
1391,NIFTY 50,23 Dec 2019,17209.40
1392,NIFTY 50,24 Dec 2019,17141.80
1393,NIFTY 50,26 Dec 2019,17018.26
1394,NIFTY 50,27 Dec 2019,17185.66
1395,NIFTY 50,30 Dec 2019,17199.73
1396,NIFTY 50,31 Dec 2019,17077.06
1397,NIFTY 50,01 Jan 2020,17096.83
1398,NIFTY 50,02 Jan 2020,17236.70
1399,NIFTY 50,03 Jan 2020,17158.75
1400,NIFTY 50,06 Jan 2020,16830.93
1401,NIFTY 50,07 Jan 2020,16915.03
1402,NIFTY 50,08 Jan 2020,16876.24
1403,NIFTY 50,09 Jan 2020,17143.65
1404,NIFTY 50,10 Jan 2020,17201.08
1405,NIFTY 50,13 Jan 2020,17303.20
1406,NIFTY 50,14 Jan 2020,17349.12
1407,NIFTY 50,15 Jan 2020,17322.50
1408,NIFTY 50,16 Jan 2020,17339.57
1409,NIFTY 50,17 Jan 2020,17335.20
1410,NIFTY 50,20 Jan 2020,17155.83
1411,NIFTY 50,21 Jan 2020,17079.07
1412,NIFTY 50,22 Jan 2020,16990.68
1413,NIFTY 50,23 Jan 2020,17095.61
1414,NIFTY 50,24 Jan 2020,17192.15
1415,NIFTY 50,27 Jan 2020,17010.70
1416,NIFTY 50,28 Jan 2020,16922.01
1417,NIFTY 50,29 Jan 2020,17025.46
1418,NIFTY 50,30 Jan 2020,16893.91
1419,NIFTY 50,31 Jan 2020,16790.45
1420,NIFTY 50,01 Feb 2020,16369.00
1421,NIFTY 50,03 Feb 2020,16433.65
1422,NIFTY 50,04 Feb 2020,16815.12
1423,NIFTY 50,05 Feb 2020,16968.83
1424,NIFTY 50,06 Feb 2020,17037.28
1425,NIFTY 50,07 Feb 2020,16981.75
1426,NIFTY 50,10 Feb 2020,16887.86
1427,NIFTY 50,11 Feb 2020,16995.10
1428,NIFTY 50,12 Feb 2020,17126.07
1429,NIFTY 50,13 Feb 2020,17088.84
1430,NIFTY 50,14 Feb 2020,17002.89
1431,NIFTY 50,17 Feb 2020,16911.92
1432,NIFTY 50,18 Feb 2020,16837.08
1433,NIFTY 50,19 Feb 2020,17024.41
1434,NIFTY 50,20 Feb 2020,16961.16
1435,NIFTY 50,24 Feb 2020,16608.12
1436,NIFTY 50,25 Feb 2020,16563.91
1437,NIFTY 50,26 Feb 2020,16396.23
1438,NIFTY 50,27 Feb 2020,16332.81
1439,NIFTY 50,28 Feb 2020,15726.92
1440,NIFTY 50,02 Mar 2020,15632.14
1441,NIFTY 50,03 Mar 2020,15878.98
1442,NIFTY 50,04 Mar 2020,15805.53
1443,NIFTY 50,05 Mar 2020,15833.21
1444,NIFTY 50,06 Mar 2020,15440.48
1445,NIFTY 50,09 Mar 2020,14684.56
1446,NIFTY 50,11 Mar 2020,14694.31
1447,NIFTY 50,12 Mar 2020,13474.38
1448,NIFTY 50,13 Mar 2020,13987.31
1449,NIFTY 50,16 Mar 2020,12928.18
1450,NIFTY 50,17 Mar 2020,12604.41
1451,NIFTY 50,18 Mar 2020,11904.02
1452,NIFTY 50,19 Mar 2020,11620.92
1453,NIFTY 50,20 Mar 2020,12298.74
1454,NIFTY 50,23 Mar 2020,10710.41
1455,NIFTY 50,24 Mar 2020,10983.15
1456,NIFTY 50,25 Mar 2020,11710.71
1457,NIFTY 50,26 Mar 2020,12167.15
1458,NIFTY 50,27 Mar 2020,12193.62
1459,NIFTY 50,30 Mar 2020,11659.76
1460,NIFTY 50,31 Mar 2020,12105.66
1461,NIFTY 50,01 Apr 2020,11621.35
1462,NIFTY 50,03 Apr 2020,11382.02
1463,NIFTY 50,07 Apr 2020,12379.42
1464,NIFTY 50,08 Apr 2020,12318.25
1465,NIFTY 50,09 Apr 2020,12829.57
1466,NIFTY 50,13 Apr 2020,12663.31
1467,NIFTY 50,15 Apr 2020,12566.85
1468,NIFTY 50,16 Apr 2020,12661.83
1469,NIFTY 50,17 Apr 2020,13047.57
1470,NIFTY 50,20 Apr 2020,13040.65
1471,NIFTY 50,21 Apr 2020,12645.91
1472,NIFTY 50,22 Apr 2020,12935.73
1473,NIFTY 50,23 Apr 2020,13113.97
1474,NIFTY 50,24 Apr 2020,12889.39
1475,NIFTY 50,27 Apr 2020,13069.49
1476,NIFTY 50,28 Apr 2020,13208.29
1477,NIFTY 50,29 Apr 2020,13452.51
1478,NIFTY 50,30 Apr 2020,13884.18
1479,NIFTY 50,04 May 2020,13086.63
1480,NIFTY 50,05 May 2020,12963.99
1481,NIFTY 50,06 May 2020,13055.99
1482,NIFTY 50,07 May 2020,12954.81
1483,NIFTY 50,08 May 2020,13028.62
1484,NIFTY 50,11 May 2020,13011.35
1485,NIFTY 50,12 May 2020,12951.29
1486,NIFTY 50,13 May 2020,13214.58
1487,NIFTY 50,14 May 2020,12875.51
1488,NIFTY 50,15 May 2020,12867.16
1489,NIFTY 50,18 May 2020,12425.57
1490,NIFTY 50,19 May 2020,12504.22
1491,NIFTY 50,20 May 2020,12768.20
1492,NIFTY 50,21 May 2020,12824.12
1493,NIFTY 50,22 May 2020,12729.74
1494,NIFTY 50,26 May 2020,12715.39
1495,NIFTY 50,27 May 2020,13117.99
1496,NIFTY 50,28 May 2020,13364.65
1497,NIFTY 50,29 May 2020,13503.45
1498,NIFTY 50,01 Jun 2020,13850.00
1499,NIFTY 50,02 Jun 2020,14065.56
1500,NIFTY 50,03 Jun 2020,14183.95
1501,NIFTY 50,04 Jun 2020,14138.19
1502,NIFTY 50,05 Jun 2020,14297.55
1503,NIFTY 50,08 Jun 2020,14333.20
1504,NIFTY 50,09 Jun 2020,14162.90
1505,NIFTY 50,10 Jun 2020,14260.91
1506,NIFTY 50,11 Jun 2020,13959.73
1507,NIFTY 50,12 Jun 2020,14059.69
1508,NIFTY 50,15 Jun 2020,13835.27
1509,NIFTY 50,16 Jun 2020,13976.63
1510,NIFTY 50,17 Jun 2020,13930.35
1511,NIFTY 50,18 Jun 2020,14227.14
1512,NIFTY 50,19 Jun 2020,14445.87
1513,NIFTY 50,22 Jun 2020,14540.07
1514,NIFTY 50,23 Jun 2020,14765.36
