,Index Name,Date,TotalReturnsIndex
1568,NIFTY IT,07 Sep 2020,23281.45
1569,NIFTY IT,08 Sep 2020,23561.88
1570,NIFTY IT,09 Sep 2020,23389.93
1571,NIFTY IT,10 Sep 2020,23562.01
1572,NIFTY IT,11 Sep 2020,23866.10
1573,NIFTY IT,14 Sep 2020,24989.24
1574,NIFTY IT,15 Sep 2020,25145.76
1575,NIFTY IT,16 Sep 2020,25329.07
1576,NIFTY IT,17 Sep 2020,25389.71
1577,NIFTY IT,18 Sep 2020,25401.73
1578,NIFTY IT,21 Sep 2020,25276.04
1579,NIFTY IT,22 Sep 2020,25451.72
1580,NIFTY IT,23 Sep 2020,25374.27
1581,NIFTY IT,24 Sep 2020,24307.55
1582,NIFTY IT,25 Sep 2020,25148.41
1583,NIFTY IT,28 Sep 2020,25345.29
1584,NIFTY IT,29 Sep 2020,25407.75
1585,NIFTY IT,30 Sep 2020,25560.91
1586,NIFTY IT,01 Oct 2020,25764.73
1587,NIFTY IT,05 Oct 2020,26659.73
1588,Nifty IT,06 Oct 2020,26772.16
1589,NIFTY IT,07 Oct 2020,26926.71
1590,NIFTY IT,08 Oct 2020,27797.74
1591,NIFTY IT,09 Oct 2020,27977.57
1592,NIFTY IT,12 Oct 2020,28444.53
1593,NIFTY IT,13 Oct 2020,28816.72
1594,NIFTY IT,14 Oct 2020,28479.53
1595,NIFTY IT,15 Oct 2020,27662.79
1596,NIFTY IT,16 Oct 2020,27625.42
1597,NIFTY IT,19 Oct 2020,27437.82
1598,NIFTY IT,20 Oct 2020,27825.77
1599,NIFTY IT,21 Oct 2020,27676.09
1600,NIFTY IT,22 Oct 2020,27477.78
1601,NIFTY IT,23 Oct 2020,27698.62
1602,NIFTY IT,26 Oct 2020,27369.24
1603,NIFTY IT,27 Oct 2020,27062.52
1604,NIFTY IT,28 Oct 2020,26788.18
1605,NIFTY IT,29 Oct 2020,26920.37
1606,NIFTY IT,30 Oct 2020,26971.78
1607,NIFTY IT,02 Nov 2020,26733.82
1608,NIFTY IT,03 Nov 2020,26738.59
1609,NIFTY IT,04 Nov 2020,27213.85
1610,NIFTY IT,05 Nov 2020,27576.32
1611,NIFTY IT,06 Nov 2020,27713.81
1612,NIFTY IT,09 Nov 2020,28136.58
1613,NIFTY IT,10 Nov 2020,27051.29
1614,NIFTY IT,11 Nov 2020,27505.17
1615,NIFTY IT,12 Nov 2020,27547.58
1616,NIFTY IT,13 Nov 2020,27642.32
1617,NIFTY IT,14 Nov 2020,27791.77
1618,NIFTY IT,17 Nov 2020,27709.02
1619,NIFTY IT,18 Nov 2020,27485.03
1620,NIFTY IT,19 Nov 2020,27226.59
1621,NIFTY IT,20 Nov 2020,27606.75
1622,NIFTY IT,23 Nov 2020,28377.60
1623,NIFTY IT,24 Nov 2020,28451.40
1624,NIFTY IT,25 Nov 2020,27989.27
1625,NIFTY IT,26 Nov 2020,28187.83
1626,NIFTY IT,27 Nov 2020,28065.36
1627,NIFTY IT,01 Dec 2020,28588.85
1628,NIFTY IT,02 Dec 2020,28779.82
1629,NIFTY IT,03 Dec 2020,28629.23
1630,NIFTY IT,04 Dec 2020,28768.01
1631,Nifty IT,07 Dec 2020,28937.01
1632,NIFTY IT,08 Dec 2020,29164.60
1633,NIFTY IT,09 Dec 2020,29404.53
1634,NIFTY IT,10 Dec 2020,29343.02
1635,NIFTY IT,11 Dec 2020,29224.69
1636,NIFTY IT,14 Dec 2020,29331.35
1637,NIFTY IT,15 Dec 2020,29290.61
1638,NIFTY IT,16 Dec 2020,29537.06
1639,NIFTY IT,17 Dec 2020,29519.02
1640,NIFTY IT,18 Dec 2020,29988.83
1641,NIFTY IT,21 Dec 2020,29457.58
1642,NIFTY IT,22 Dec 2020,30446.60
1643,NIFTY IT,23 Dec 2020,31163.79
1644,NIFTY IT,24 Dec 2020,30959.40
1645,NIFTY IT,28 Dec 2020,31076.82
1646,NIFTY IT,29 Dec 2020,31300.85
1647,NIFTY IT,30 Dec 2020,31373.07
1648,NIFTY IT,31 Dec 2020,31271.54
1649,NIFTY IT,01 Jan 2021,31535.60
1650,NIFTY IT,04 Jan 2021,32378.81
1651,NIFTY IT,05 Jan 2021,33228.76
1652,NIFTY IT,06 Jan 2021,32777.44
1653,NIFTY IT,07 Jan 2021,32560.84
1654,NIFTY IT,08 Jan 2021,33735.81
1655,NIFTY IT,11 Jan 2021,34851.64
1656,NIFTY IT,12 Jan 2021,34792.79
1657,NIFTY IT,13 Jan 2021,34821.43
1658,NIFTY IT,14 Jan 2021,34788.31
1659,NIFTY IT,15 Jan 2021,34010.70
1660,NIFTY IT,18 Jan 2021,33434.61
1661,NIFTY IT,19 Jan 2021,33598.76
1662,NIFTY IT,20 Jan 2021,34342.12
1663,NIFTY IT,21 Jan 2021,34135.91
1664,NIFTY IT,22 Jan 2021,34194.52
1665,NIFTY IT,25 Jan 2021,33592.40
1666,NIFTY IT,27 Jan 2021,33388.43
1667,NIFTY IT,28 Jan 2021,32660.29
1668,NIFTY IT,29 Jan 2021,31814.19
1669,Nifty IT,01 Feb 2021,32171.67
1670,NIFTY IT,02 Feb 2021,32849.49
1671,NIFTY IT,03 Feb 2021,33150.41
1672,NIFTY IT,04 Feb 2021,33007.33
1673,NIFTY IT,05 Feb 2021,32699.48
1674,Nifty IT,08 Feb 2021,33453.35
1675,NIFTY IT,09 Feb 2021,33277.25
1676,NIFTY IT,10 Feb 2021,33414.26
1677,NIFTY IT,11 Feb 2021,33618.42
1678,NIFTY IT,12 Feb 2021,33683.39
1679,NIFTY IT,15 Feb 2021,33563.71
1680,NIFTY IT,16 Feb 2021,33064.00
1681,NIFTY IT,17 Feb 2021,32636.72
1682,NIFTY IT,18 Feb 2021,33069.91
1683,NIFTY IT,19 Feb 2021,32921.02
1684,NIFTY IT,22 Feb 2021,31969.98
1685,NIFTY IT,23 Feb 2021,32023.37
1686,NIFTY IT,24 Feb 2021,31986.69
1687,NIFTY IT,25 Feb 2021,32106.79
1688,NIFTY IT,26 Feb 2021,31369.71
1689,NIFTY IT,01 Mar 2021,31698.72
1690,NIFTY IT,02 Mar 2021,32661.08
1691,NIFTY IT,03 Mar 2021,33268.82
1692,NIFTY IT,04 Mar 2021,33087.06
1693,NIFTY IT,05 Mar 2021,32567.83
1694,Nifty IT,08 Mar 2021,32720.58
1695,NIFTY IT,09 Mar 2021,33023.21
1696,NIFTY IT,10 Mar 2021,33575.37
1697,NIFTY IT,12 Mar 2021,33418.04
1698,NIFTY IT,15 Mar 2021,33603.70
1699,NIFTY IT,16 Mar 2021,34031.98
1700,NIFTY IT,17 Mar 2021,33799.17
1701,NIFTY IT,18 Mar 2021,32753.42
1702,NIFTY IT,19 Mar 2021,32997.90
1703,NIFTY IT,22 Mar 2021,33607.94
1704,NIFTY IT,23 Mar 2021,33698.78
1705,NIFTY IT,24 Mar 2021,33307.97
1706,NIFTY IT,25 Mar 2021,32577.52
1707,NIFTY IT,26 Mar 2021,32768.53
1708,NIFTY IT,30 Mar 2021,33718.63
1709,NIFTY IT,31 Mar 2021,33375.16
1710,NIFTY IT,01 Apr 2021,33537.02
1711,NIFTY IT,05 Apr 2021,34196.61
1712,NIFTY IT,06 Apr 2021,34249.33
1713,NIFTY IT,07 Apr 2021,34635.02
1714,NIFTY IT,08 Apr 2021,35044.74
1715,NIFTY IT,09 Apr 2021,35326.97
1716,NIFTY IT,12 Apr 2021,34501.81
1717,NIFTY IT,13 Apr 2021,33370.37
1718,NIFTY IT,15 Apr 2021,33576.30
1719,NIFTY IT,16 Apr 2021,33981.71
1720,NIFTY IT,19 Apr 2021,33868.10
1721,NIFTY IT,20 Apr 2021,33404.28
1722,NIFTY IT,22 Apr 2021,33338.59
1723,NIFTY IT,23 Apr 2021,33057.68
1724,NIFTY IT,26 Apr 2021,33149.61
1725,NIFTY IT,27 Apr 2021,33324.44
1726,NIFTY IT,28 Apr 2021,33513.40
1727,NIFTY IT,29 Apr 2021,33453.76
1728,NIFTY IT,30 Apr 2021,33182.45
1729,NIFTY IT,03 May 2021,33197.41
1730,NIFTY IT,04 May 2021,32955.58
1731,NIFTY IT,05 May 2021,33340.81
1732,NIFTY IT,06 May 2021,33950.74
1733,NIFTY IT,07 May 2021,33964.66
1734,NIFTY IT,10 May 2021,33969.83
1735,NIFTY IT,11 May 2021,33754.22
1736,NIFTY IT,12 May 2021,33429.40
1737,NIFTY IT,14 May 2021,33083.82
1738,NIFTY IT,17 May 2021,33232.98
1739,NIFTY IT,18 May 2021,33565.16
1740,NIFTY IT,19 May 2021,33596.89
1741,NIFTY IT,20 May 2021,33482.68
1742,NIFTY IT,21 May 2021,33755.25
1743,Nifty IT,24 May 2021,33805.60
1744,NIFTY IT,25 May 2021,34169.63
1745,NIFTY IT,26 May 2021,34769.62
1746,NIFTY IT,27 May 2021,35167.67
1747,NIFTY IT,28 May 2021,35113.28
1748,NIFTY IT,31 May 2021,35198.05
1749,NIFTY IT,01 Jun 2021,35236.17
1750,NIFTY IT,02 Jun 2021,34970.39
1751,NIFTY IT,03 Jun 2021,35033.01
1752,NIFTY IT,04 Jun 2021,35044.50
1753,NIFTY IT,07 Jun 2021,35432.54
1754,NIFTY IT,08 Jun 2021,35858.49
1755,NIFTY IT,09 Jun 2021,35748.44
1756,NIFTY IT,10 Jun 2021,36084.59
1757,NIFTY IT,11 Jun 2021,36629.17
1758,NIFTY IT,14 Jun 2021,36754.59
1759,NIFTY IT,15 Jun 2021,36837.35
1760,NIFTY IT,16 Jun 2021,36929.46
1761,NIFTY IT,17 Jun 2021,37140.45
1762,NIFTY IT,18 Jun 2021,36925.29
1763,NIFTY IT,21 Jun 2021,36823.22
1764,NIFTY IT,22 Jun 2021,37026.48
1765,NIFTY IT,23 Jun 2021,36682.37
1766,NIFTY IT,24 Jun 2021,37707.26
1767,NIFTY IT,25 Jun 2021,37918.25
1768,NIFTY IT,28 Jun 2021,37733.91
1769,NIFTY IT,29 Jun 2021,37627.10
1770,NIFTY IT,30 Jun 2021,37863.00
1771,NIFTY IT,01 Jul 2021,37661.27
1772,NIFTY IT,02 Jul 2021,37667.56
1773,NIFTY IT,05 Jul 2021,37605.29
1774,NIFTY IT,06 Jul 2021,37214.06
1775,NIFTY IT,07 Jul 2021,37324.81
1776,NIFTY IT,08 Jul 2021,37343.40
1777,NIFTY IT,09 Jul 2021,37230.65
1778,NIFTY IT,12 Jul 2021,37061.98
1779,NIFTY IT,13 Jul 2021,36941.72
1780,NIFTY IT,14 Jul 2021,38110.89
1781,NIFTY IT,15 Jul 2021,38622.95
1782,NIFTY IT,16 Jul 2021,38209.97
1783,NIFTY IT,19 Jul 2021,38032.87
1784,NIFTY IT,20 Jul 2021,38017.94
1785,NIFTY IT,22 Jul 2021,38703.44
1786,NIFTY IT,23 Jul 2021,38946.49
1787,NIFTY IT,26 Jul 2021,39006.54
1788,NIFTY IT,27 Jul 2021,38964.93
1789,NIFTY IT,28 Jul 2021,39045.24
1790,NIFTY IT,29 Jul 2021,39589.13
1791,NIFTY IT,30 Jul 2021,39735.71
1792,NIFTY IT,02 Aug 2021,40156.74
1793,NIFTY IT,03 Aug 2021,40629.76
1794,NIFTY IT,04 Aug 2021,40383.71
1795,NIFTY IT,05 Aug 2021,40688.88
1796,NIFTY IT,06 Aug 2021,40808.93
1797,NIFTY IT,09 Aug 2021,40991.43
1798,NIFTY IT,10 Aug 2021,41346.56
1799,NIFTY IT,11 Aug 2021,41290.01
1800,NIFTY IT,12 Aug 2021,42039.77
1801,NIFTY IT,13 Aug 2021,42605.25
1802,NIFTY IT,16 Aug 2021,42473.75
1803,Nifty IT,17 Aug 2021,43564.73
1804,Nifty IT,18 Aug 2021,43609.28
1805,Nifty IT,20 Aug 2021,43482.06
1806,Nifty IT,23 Aug 2021,44223.21
1807,Nifty IT,24 Aug 2021,44117.10
1808,Nifty IT,25 Aug 2021,44437.21
1809,Nifty IT,26 Aug 2021,44381.34
1810,Nifty IT,27 Aug 2021,44731.63
1811,Nifty IT,30 Aug 2021,44470.17
1812,Nifty IT,31 Aug 2021,45071.20
1813,Nifty IT,01 Sep 2021,44471.85
1814,Nifty IT,02 Sep 2021,45214.70
1815,Nifty IT,03 Sep 2021,45489.64
1816,Nifty IT,06 Sep 2021,46172.68
1817,Nifty IT,07 Sep 2021,45568.00
1818,Nifty IT,08 Sep 2021,45211.95
1819,Nifty IT,09 Sep 2021,45373.74
1820,Nifty IT,13 Sep 2021,45858.74
1821,NIFTY IT,14 Sep 2021,46252.87
1822,NIFTY IT,15 Sep 2021,47093.17
1823,NIFTY IT,16 Sep 2021,46802.34
1824,NIFTY IT,17 Sep 2021,46533.49
1825,NIFTY IT,20 Sep 2021,46211.83
1826,NIFTY IT,21 Sep 2021,47107.29
1827,NIFTY IT,22 Sep 2021,47546.43
1828,NIFTY IT,23 Sep 2021,48061.38
1829,NIFTY IT,24 Sep 2021,48435.21
1830,NIFTY IT,27 Sep 2021,47039.88
1831,NIFTY IT,28 Sep 2021,46002.80
1832,NIFTY IT,29 Sep 2021,46058.53
1833,NIFTY IT,30 Sep 2021,45726.13
1834,NIFTY IT,01 Oct 2021,45403.15
1835,NIFTY IT,04 Oct 2021,45854.27
1836,NIFTY IT,05 Oct 2021,46400.09
1837,NIFTY IT,06 Oct 2021,45788.52
1838,NIFTY IT,07 Oct 2021,46608.41
1839,NIFTY IT,08 Oct 2021,47519.76
1840,NIFTY IT,11 Oct 2021,45924.49
1841,NIFTY IT,12 Oct 2021,45519.54
1842,NIFTY IT,13 Oct 2021,46062.40
1843,NIFTY IT,14 Oct 2021,46684.14
1844,NIFTY IT,18 Oct 2021,47417.52
1845,NIFTY IT,19 Oct 2021,48462.36
1846,NIFTY IT,20 Oct 2021,48123.35
1847,NIFTY IT,21 Oct 2021,46943.33
1848,NIFTY IT,22 Oct 2021,46265.01
1849,NIFTY IT,25 Oct 2021,45762.03
1850,NIFTY IT,26 Oct 2021,46079.58
1851,NIFTY IT,27 Oct 2021,46527.20
1852,NIFTY IT,28 Oct 2021,45753.65
1853,NIFTY IT,29 Oct 2021,45092.01
1854,NIFTY IT,01 Nov 2021,46246.86
1855,NIFTY IT,02 Nov 2021,46143.66
1856,NIFTY IT,03 Nov 2021,46146.19
1857,NIFTY IT,04 Nov 2021,46352.36
1858,NIFTY IT,08 Nov 2021,46940.20
1859,NIFTY IT,09 Nov 2021,46983.15
1860,NIFTY IT,10 Nov 2021,46862.27
1861,NIFTY IT,11 Nov 2021,46679.54
1862,NIFTY IT,12 Nov 2021,47661.59
1863,NIFTY IT,15 Nov 2021,47836.06
1864,NIFTY IT,16 Nov 2021,48070.35
1865,NIFTY IT,17 Nov 2021,48092.67
1866,NIFTY IT,18 Nov 2021,47234.90
1867,NIFTY IT,22 Nov 2021,46542.14
1868,NIFTY IT,23 Nov 2021,46575.58
1869,NIFTY IT,24 Nov 2021,45869.58
1870,NIFTY IT,25 Nov 2021,46307.74
1871,NIFTY IT,26 Nov 2021,45397.18
1872,NIFTY IT,29 Nov 2021,45744.30
1873,NIFTY IT,30 Nov 2021,45971.25
1874,NIFTY IT,01 Dec 2021,46476.62
1875,NIFTY IT,02 Dec 2021,47432.79
1876,NIFTY IT,03 Dec 2021,47026.36
1877,NIFTY IT,06 Dec 2021,45755.64
1878,NIFTY IT,07 Dec 2021,46271.09
1879,NIFTY IT,08 Dec 2021,47171.97
1880,NIFTY IT,09 Dec 2021,47155.31
1881,NIFTY IT,10 Dec 2021,47146.46
1882,NIFTY IT,13 Dec 2021,47292.03
1883,NIFTY IT,14 Dec 2021,47360.21
1884,NIFTY IT,15 Dec 2021,46880.95
1885,NIFTY IT,16 Dec 2021,47435.98
1886,NIFTY IT,17 Dec 2021,48075.62
1887,NIFTY IT,20 Dec 2021,47116.10
1888,NIFTY IT,21 Dec 2021,48048.43
1889,NIFTY IT,22 Dec 2021,48523.30
1890,NIFTY IT,23 Dec 2021,49013.49
1891,NIFTY IT,24 Dec 2021,49492.28
1892,NIFTY IT,27 Dec 2021,49834.28
1893,NIFTY IT,28 Dec 2021,50318.69
1894,NIFTY IT,29 Dec 2021,50209.65
1895,NIFTY IT,30 Dec 2021,50713.56
1896,NIFTY IT,31 Dec 2021,50768.97
1897,NIFTY IT,03 Jan 2022,51323.57
1898,NIFTY IT,04 Jan 2022,51647.49
1899,NIFTY IT,05 Jan 2022,50648.43
1900,NIFTY IT,06 Jan 2022,49861.14
1901,NIFTY IT,07 Jan 2022,50032.78
1902,NIFTY IT,10 Jan 2022,50127.73
1903,NIFTY IT,11 Jan 2022,50643.56
1904,NIFTY IT,12 Jan 2022,50642.66
1905,NIFTY IT,13 Jan 2022,50645.62
1906,NIFTY IT,14 Jan 2022,50934.04
1907,NIFTY IT,17 Jan 2022,50905.31
1908,NIFTY IT,18 Jan 2022,49969.72
1909,NIFTY IT,19 Jan 2022,48930.94
1910,NIFTY IT,20 Jan 2022,48153.57
1911,NIFTY IT,21 Jan 2022,47362.00
1912,NIFTY IT,24 Jan 2022,45742.36
1913,NIFTY IT,25 Jan 2022,45594.59
1914,NIFTY IT,27 Jan 2022,43975.66
1915,NIFTY IT,28 Jan 2022,44470.73
1916,NIFTY IT,31 Jan 2022,45748.47
1917,NIFTY IT,01 Feb 2022,46467.17
1918,NIFTY IT,02 Feb 2022,47015.09
1919,NIFTY IT,03 Feb 2022,46053.55
1920,NIFTY IT,04 Feb 2022,46084.17
1921,NIFTY IT,07 Feb 2022,45484.50
1922,NIFTY IT,08 Feb 2022,45353.55
1923,NIFTY IT,09 Feb 2022,45960.18
1924,NIFTY IT,10 Feb 2022,46431.24
1925,NIFTY IT,11 Feb 2022,45166.36
1926,NIFTY IT,14 Feb 2022,44511.53
1927,NIFTY IT,15 Feb 2022,45868.20
1928,NIFTY IT,16 Feb 2022,45721.90
1929,NIFTY IT,17 Feb 2022,45501.41
1930,NIFTY IT,18 Feb 2022,45303.00
1931,NIFTY IT,21 Feb 2022,45288.49
1932,NIFTY IT,22 Feb 2022,44838.56
1933,NIFTY IT,23 Feb 2022,44818.50
1934,Nifty IT,24 Feb 2022,42760.60
1935,Nifty IT,25 Feb 2022,43981.18
1936,Nifty IT,28 Feb 2022,44468.46
1937,Nifty IT,02 Mar 2022,44300.52
1938,Nifty IT,03 Mar 2022,44839.53
1939,NIFTY IT,04 Mar 2022,44901.79
1940,NIFTY IT,07 Mar 2022,44846.90
1941,NIFTY IT,08 Mar 2022,46055.11
1942,NIFTY IT,09 Mar 2022,46560.88
1943,NIFTY IT,10 Mar 2022,46506.46
1944,NIFTY IT,11 Mar 2022,46440.26
1945,NIFTY IT,14 Mar 2022,47332.68
1946,NIFTY IT,15 Mar 2022,46110.66
1947,NIFTY IT,16 Mar 2022,46940.73
1948,NIFTY IT,17 Mar 2022,46827.67
1949,NIFTY IT,21 Mar 2022,46478.37
1950,NIFTY IT,22 Mar 2022,47388.45
1951,NIFTY IT,23 Mar 2022,47403.61
1952,NIFTY IT,24 Mar 2022,47974.78
1953,NIFTY IT,25 Mar 2022,47495.98
1954,NIFTY IT,28 Mar 2022,47330.11
1955,NIFTY IT,29 Mar 2022,47488.68
1956,NIFTY IT,30 Mar 2022,47904.90
1957,NIFTY IT,31 Mar 2022,47712.64
1958,NIFTY IT,01 Apr 2022,47747.07
1959,NIFTY IT,04 Apr 2022,47877.78
1960,NIFTY IT,05 Apr 2022,47942.24
1961,NIFTY IT,06 Apr 2022,47159.90
1962,NIFTY IT,07 Apr 2022,46570.59
1963,NIFTY IT,08 Apr 2022,46532.77
1964,NIFTY IT,11 Apr 2022,45877.32
1965,NIFTY IT,12 Apr 2022,45198.41
1966,NIFTY IT,13 Apr 2022,45165.91
1967,NIFTY IT,18 Apr 2022,43095.62
1968,NIFTY IT,19 Apr 2022,41812.72
1969,NIFTY IT,20 Apr 2022,42298.05
1970,NIFTY IT,21 Apr 2022,42874.16
1971,NIFTY IT,22 Apr 2022,42631.11
1972,NIFTY IT,25 Apr 2022,41733.53
1973,NIFTY IT,26 Apr 2022,41859.82
1974,NIFTY IT,27 Apr 2022,41536.81
1975,NIFTY IT,28 Apr 2022,42019.53
1976,NIFTY IT,29 Apr 2022,41635.16
1977,NIFTY IT,02 May 2022,40998.46
1978,NIFTY IT,04 May 2022,40545.26
1979,NIFTY IT,05 May 2022,41385.07
1980,NIFTY IT,06 May 2022,40446.29
1981,NIFTY IT,09 May 2022,40464.51
1982,NIFTY IT,10 May 2022,40061.50
1983,NIFTY IT,11 May 2022,39565.18
1984,NIFTY IT,12 May 2022,39178.92
1985,NIFTY IT,13 May 2022,39005.10
1986,NIFTY IT,16 May 2022,38713.66
1987,NIFTY IT,17 May 2022,39787.04
1988,NIFTY IT,18 May 2022,39601.34
1989,Nifty IT,19 May 2022,37329.46
1990,NIFTY IT,20 May 2022,37905.14
1991,NIFTY IT,23 May 2022,38290.47
1992,NIFTY IT,24 May 2022,37569.11
1993,NIFTY IT,25 May 2022,36372.23
1994,NIFTY IT,26 May 2022,36855.80
1995,NIFTY IT,27 May 2022,37791.34
1996,NIFTY IT,30 May 2022,39258.19
1997,NIFTY IT,31 May 2022,39270.13
1998,NIFTY IT,01 Jun 2022,38716.67
1999,NIFTY IT,02 Jun 2022,39420.11
2000,NIFTY IT,03 Jun 2022,39567.57
2001,NIFTY IT,06 Jun 2022,39456.37
2002,NIFTY IT,07 Jun 2022,38837.01
2003,Nifty IT,08 Jun 2022,38996.40
2004,NIFTY IT,09 Jun 2022,39379.34
2005,NIFTY IT,10 Jun 2022,38522.89
2006,NIFTY IT,13 Jun 2022,36935.52
2007,NIFTY IT,14 Jun 2022,36986.77
2008,NIFTY IT,15 Jun 2022,36800.35
2009,NIFTY IT,16 Jun 2022,35905.91
2010,NIFTY IT,17 Jun 2022,35371.32
2011,NIFTY IT,20 Jun 2022,35680.64
2012,NIFTY IT,21 Jun 2022,36797.94
2013,NIFTY IT,22 Jun 2022,36371.55
2014,NIFTY IT,23 Jun 2022,37085.30
2015,NIFTY IT,24 Jun 2022,36754.53
2016,NIFTY IT,27 Jun 2022,37506.24
2017,NIFTY IT,28 Jun 2022,37722.16
2018,NIFTY IT,29 Jun 2022,37233.88
2019,NIFTY IT,30 Jun 2022,36853.87
2020,NIFTY IT,01 Jul 2022,37146.27
2021,NIFTY IT,04 Jul 2022,36916.48
2022,NIFTY IT,05 Jul 2022,36708.89
2023,NIFTY IT,06 Jul 2022,37122.99
2024,NIFTY IT,07 Jul 2022,37377.03
2025,NIFTY IT,08 Jul 2022,37448.53
2026,NIFTY IT,11 Jul 2022,36295.59
2027,NIFTY IT,12 Jul 2022,35875.64
2028,NIFTY IT,13 Jul 2022,35724.53
2029,NIFTY IT,14 Jul 2022,35183.16
2030,NIFTY IT,15 Jul 2022,35131.99
2031,NIFTY IT,18 Jul 2022,36243.91
2032,NIFTY IT,19 Jul 2022,36309.41
2033,NIFTY IT,20 Jul 2022,37371.93
2034,NIFTY IT,21 Jul 2022,37735.78
2035,NIFTY IT,22 Jul 2022,37503.08
2036,NIFTY IT,25 Jul 2022,37566.79
2037,NIFTY IT,26 Jul 2022,36505.46
2038,NIFTY IT,27 Jul 2022,37117.86
2039,NIFTY IT,28 Jul 2022,38161.99
2040,NIFTY IT,29 Jul 2022,38813.36
2041,NIFTY IT,01 Aug 2022,38903.51
2042,NIFTY IT,02 Aug 2022,38643.44
2043,NIFTY IT,03 Aug 2022,39170.19
2044,NIFTY IT,04 Aug 2022,39657.44
2045,NIFTY IT,05 Aug 2022,39911.27
2046,NIFTY IT,08 Aug 2022,39903.48
2047,NIFTY IT,10 Aug 2022,39548.61
2048,NIFTY IT,11 Aug 2022,40257.70
2049,NIFTY IT,12 Aug 2022,39794.58
2050,NIFTY IT,16 Aug 2022,39825.38
2051,NIFTY IT,17 Aug 2022,40288.61
2052,NIFTY IT,18 Aug 2022,39971.71
2053,NIFTY IT,19 Aug 2022,39994.59
2054,NIFTY IT,22 Aug 2022,39252.66
2055,NIFTY IT,23 Aug 2022,38558.82
2056,NIFTY IT,24 Aug 2022,38428.37
2057,NIFTY IT,25 Aug 2022,38093.85
2058,NIFTY IT,26 Aug 2022,38204.31
2059,NIFTY IT,29 Aug 2022,36855.92
2060,NIFTY IT,30 Aug 2022,37826.58
2061,NIFTY IT,01 Sep 2022,37079.44
2062,NIFTY IT,02 Sep 2022,36944.96
2063,NIFTY IT,05 Sep 2022,37065.84
2064,NIFTY IT,06 Sep 2022,36940.96
2065,NIFTY IT,07 Sep 2022,37060.24
2066,NIFTY IT,08 Sep 2022,37419.74
2067,NIFTY IT,09 Sep 2022,38247.50
2068,NIFTY IT,12 Sep 2022,38789.70
2069,NIFTY IT,13 Sep 2022,38770.59
2070,NIFTY IT,14 Sep 2022,37466.68
2071,NIFTY IT,15 Sep 2022,36929.69
2072,NIFTY IT,16 Sep 2022,35560.96
2073,NIFTY IT,19 Sep 2022,35699.09
2074,NIFTY IT,20 Sep 2022,35979.31
2075,NIFTY IT,21 Sep 2022,35743.17
2076,NIFTY IT,22 Sep 2022,35662.47
2077,NIFTY IT,23 Sep 2022,35409.09
2078,Nifty IT,26 Sep 2022,35610.55
2079,Nifty IT,27 Sep 2022,35957.38
2080,NIFTY IT,28 Sep 2022,36041.96
2081,NIFTY IT,29 Sep 2022,35710.95
2082,Nifty IT,30 Sep 2022,35926.78
2083,Nifty IT,03 Oct 2022,35591.16
2084,NIFTY IT,04 Oct 2022,36613.58
2085,NIFTY IT,06 Oct 2022,37188.55
2086,NIFTY IT,07 Oct 2022,36928.69
2087,NIFTY IT,10 Oct 2022,37320.18
2088,NIFTY IT,11 Oct 2022,36577.06
2089,NIFTY IT,12 Oct 2022,36876.84
2090,NIFTY IT,13 Oct 2022,36625.89
2091,Nifty IT,14 Oct 2022,37222.21
2092,NIFTY IT,17 Oct 2022,37334.09
2093,NIFTY IT,18 Oct 2022,37728.59
2094,NIFTY IT,19 Oct 2022,37423.95
2095,NIFTY IT,20 Oct 2022,37919.91
2096,Nifty IT,21 Oct 2022,37792.84
2097,NIFTY IT,24 Oct 2022,38056.10
2098,NIFTY IT,25 Oct 2022,38307.54
2099,Nifty IT,27 Oct 2022,38223.29
2100,Nifty IT,28 Oct 2022,37883.69
2101,NIFTY IT,31 Oct 2022,38431.15
2102,Nifty IT,01 Nov 2022,39157.64
2103,NIFTY IT,02 Nov 2022,38981.03
2104,NIFTY IT,03 Nov 2022,38526.88
2105,NIFTY IT,04 Nov 2022,38389.46
2106,NIFTY IT,07 Nov 2022,38454.00
2107,NIFTY IT,09 Nov 2022,38357.59
2108,NIFTY IT,10 Nov 2022,38195.37
2109,NIFTY IT,11 Nov 2022,39650.81
2110,NIFTY IT,14 Nov 2022,39995.61
2111,NIFTY IT,15 Nov 2022,40017.03
2112,Nifty IT,16 Nov 2022,40132.54
2113,NIFTY IT,17 Nov 2022,39770.67
2114,NIFTY IT,18 Nov 2022,39754.33
2115,NIFTY IT,21 Nov 2022,39138.43
2116,NIFTY IT,22 Nov 2022,39456.44
2117,NIFTY IT,23 Nov 2022,39401.13
2118,NIFTY IT,24 Nov 2022,40436.90
2119,NIFTY IT,25 Nov 2022,40645.88
2120,NIFTY IT,28 Nov 2022,40612.46
2121,NIFTY IT,29 Nov 2022,40660.71
2122,NIFTY IT,30 Nov 2022,40722.41
2123,NIFTY IT,01 Dec 2022,41698.94
2124,NIFTY IT,02 Dec 2022,41607.25
2125,NIFTY IT,05 Dec 2022,41392.06
2126,NIFTY IT,06 Dec 2022,40791.12
2127,NIFTY IT,07 Dec 2022,40448.18
2128,NIFTY IT,08 Dec 2022,40351.62
2129,NIFTY IT,09 Dec 2022,39083.33
2130,NIFTY IT,12 Dec 2022,38925.29
2131,NIFTY IT,13 Dec 2022,39362.14
